,text,pronoun,candidate,rationale,label,pred
109,Raja wanted Rena to take the job because he wanted to leave.,he,"0: Raja, 1: Rena, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Raja."" The sentence states that Raja wanted Rena to take the job because he (Raja) wanted to leave.",0,0
110,"Sheila tried to repair the old jalopy, even though she had not run in three decades.",she,"0: Sheila, 1: the old jalopy, 2: Neither","The pronoun ""she"" in the given context refers to Sheila, as it is the most logical and grammatically correct interpretation. The pronoun ""she"" is used to refer to a female person or animal, and in this case, it refers to Sheila, who is trying to repair the old jalopy.",1,0
111,"Sheila tried to repair the old jalopy, even though she had not worked on cars in three decades.",she,"0: Sheila, 1: the old jalopy, 2: Neither","The pronoun ""she"" refers to a female person, and in this context, it is referring to the female name ""Sheila"" mentioned in the text. The other candidate, ""the old jalopy,"" is an object and cannot be referred to by the pronoun ""she.""",0,0
112,The ghost entered the house because it was haunting.,it,"0: The ghost, 1: the house, 2: Neither","The pronoun ""it"" in the sentence refers to the subject of the sentence, which is ""The ghost"". The ghost is the one doing the action of entering the house because it was haunting. Therefore, the pronoun ""it"" refers to the candidate ""0: The ghost"".",0,0
113,The ghost entered the house because it was haunted.,it,"0: The ghost, 1: the house, 2: Neither","The pronoun ""it"" in the sentence refers to the ghost. This is because the ghost is the subject that is performing the action of entering the house. The house, on the other hand, is the object that the ghost is entering. Therefore, the pronoun ""it"" refers to the ghost.",1,0
114,The boy escaped the cop but he continued to flee.,he,"0: The boy, 1: the cop, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The boy"". The boy is the one who escaped and continued to flee.",0,0
115,The boy escaped the cop but he continued to search.,he,"0: The boy, 1: the cop, 2: Neither","The pronoun ""he"" refers to the subject of the sentence who continued to search, which is the cop. However, the context provided suggests that the cop is the one being searched for, not the one doing the searching. Therefore, the pronoun ""he"" must refer to the other male entity in the sentence, which is ""The boy"".",1,0
116,The needle punctured the skin but it failed to register pain.,it,"0: The needle, 1: the skin, 2: Neither","The pronoun ""it"" in the given sentence refers to the noun that is performing the action of failing to register pain. In this context, the noun that immediately precedes the pronoun is ""the needle"". Therefore, the pronoun ""it"" refers to ""the needle"".",1,0
117,The needle punctured the skin but it failed to administer pain.,it,"0: The needle, 1: the skin, 2: Neither","The pronoun ""it"" in the given sentence refers to the subject of the sentence, which is ""The needle"". The needle is the object that attempted to perform the action of administering pain, but failed. Therefore, the pronoun ""it"" refers to the candidate ""0: The needle"".",0,0
118,The lion saw the fish and it pounced.,it,"0: The lion, 1: the fish, 2: Neither","The pronoun ""it"" in this context refers to the subject of the sentence, which is ""The lion"". The lion is the one performing the action of pouncing, not the fish.",0,0
119,The lion saw the fish and it was swimming.,it,"0: The lion, 1: the fish, 2: Neither","The pronoun ""it"" refers to the most recent noun in the sentence, which is ""the fish"". The lion cannot be swimming, so the pronoun ""it"" must refer to the fish.",1,1
120,The clown smiled at the child and he cried.,he,"0: The clown, 1: the child, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject that performed the action of crying. In this case, the child is the one who cried. Therefore, the pronoun ""he"" refers to the child.",1,1
121,The clown smiled at the child and he offered him a balloon.,he,"0: The clown, 1: the child, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The clown"". The clown is the one who smiled at the child and offered him a balloon.",0,0
122,The scientists gave the chimps some bananas because they were hungry.,they,"0: the chimps, 1: some bananas, 2: Neither","The pronoun ""they"" in this context refers to the subject that is capable of being hungry, which are the chimps. Bananas, being inanimate objects, cannot experience hunger.",0,0
123,The scientists gave the chimps some bananas because they were ripe.,they,"0: the chimps, 1: some bananas, 2: Neither","The pronoun ""they"" in this context refers to the noun that is closest to it and makes the most sense in the sentence. In this case, ""they"" refers to the bananas because the sentence is explaining why the bananas were given to the chimps - because they were ripe.",1,1
124,The boss fired the worker when he stopped performing well.,he,"0: The boss, 1: the worker, 2: Neither","The pronoun ""he"" in the sentence refers to the one who stopped performing well. The only subject that fits this description is ""the worker"". Therefore, the pronoun ""he"" refers to ""the worker"".",1,1
125,The boss fired the worker when he called him into the office.,he,"0: The boss, 1: the worker, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The boss"". The boss is the one who initiated the action of firing, and the pronoun ""he"" is used to refer back to this subject.",0,0
126,The outlet powered the lamp when it had electricity.,it,"0: The outlet, 1: the lamp, 2: Neither","The pronoun ""it"" in the given sentence refers to the subject of the sentence, which is ""The outlet"". The outlet is the entity that has the ability to power the lamp when it has electricity. Therefore, the pronoun ""it"" refers to the outlet.",0,0
127,The outlet powered the lamp when it was plugged in.,it,"0: The outlet, 1: the lamp, 2: Neither","The pronoun ""it"" in this context refers to the object that was plugged in, which is the lamp. The outlet is the source of power and does not get plugged in.",1,1
128,The paintball player was mad at the referee because he missed a call.,he,"0: The paintball player, 1: the referee, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The paintball player"". The sentence states that the paintball player was mad at the referee, implying that the paintball player is the one who missed a call.",1,0
129,The paintball player was mad at the referee because he was called out but shouldn't.,he,"0: The paintball player, 1: the referee, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The paintball player"". The player was the one who was called out, not the referee. Therefore, the pronoun ""he"" refers to the paintball player.",0,0
130,The network heads cancelled the TV shows because they were not doing well.,they,"0: The network heads, 1: the TV shows, 2: Neither","The pronoun ""they"" in the given sentence refers to the subject of the sentence, which is ""The network heads"". The cancellation of the TV shows was a direct action taken by the network heads due to the shows' poor performance. Therefore, the pronoun ""they"" refers to the network heads.",1,0
131,The network heads cancelled the TV shows because they did not like the content.,they,"0: The network heads, 1: the TV shows, 2: Neither","The pronoun ""they"" refers to the subject of the sentence, which is ""The network heads"". The network heads are the ones who made the decision to cancel the TV shows. Therefore, the pronoun ""they"" refers to the network heads.",0,0
132,The cheetah outran the antelope so it got to eat.,it,"0: The cheetah, 1: the antelope, 2: Neither","The pronoun ""it"" in the sentence refers to the subject that performed the action of outrunning the antelope. In this case, the cheetah is the subject that outran the antelope, and as a result, it got to eat. Therefore, the pronoun ""it"" refers to the cheetah.",0,0
133,The cheetah outran the antelope so it got eaten.,it,"0: The cheetah, 1: the antelope, 2: Neither","The pronoun ""it"" in the sentence refers to the subject that performed the action of outrunning, which is ""The cheetah"". However, the sentence states that ""it got eaten"", which implies that the pronoun ""it"" refers to the subject that was eaten, which is ""the antelope"". Therefore, the pronoun ""it"" refers to the second candidate, ""the antelope"".",1,1
