,text,pronoun,candidate,label,pred
319,Audrey Hepburn made more movies than Katherine Hepburn because she was not as good at acting.,she,"0: Audrey Hepburn, 1: Katherine Hepburn",1,0
320,The Penguins scored two goals against the Flyers in two minutes because they were not concentrating.,they,"0: The Penguins, 1: the Flyers",1,0
321,The Penguins scored two goals against the Flyers in two minutes because they are more skilled.,they,"0: The Penguins, 1: the Flyers",0,0
322,Taylor Swift is higher in record sales over Beyonce because more people can relate to her music.,her,"0: Taylor Swift, 1: Beyonce",0,0
323,Taylor Swift is higher in record sales over Beyonce because people are not passionate about her music.,her,"0: Taylor Swift, 1: Beyonce",1,0
324,Fox News is more popular in ratings than CNN since they are more interesting.,they,"0: Fox News, 1: CNN",0,0
325,Fox News is more popular in ratings than CNN since they are boring.,they,"0: Fox News, 1: CNN",1,1
326,The Autobots try to stop the Decepticons since they want the world to live in peace.,they,"0: The Autobots, 1: the Decepticons",0,0
327,The Autobots try to stop the Decepticons since they want to destroy the world.,they,"0: The Autobots, 1: the Decepticons",1,0
328,Californians are better than New Yorkers because they have Hollywood.,they,"0: Californians, 1: New Yorkers",0,0
329,Californians are better than New Yorkers because they do not have Hollywood lots to produce movies.,they,"0: Californians, 1: New Yorkers",1,0
330,The Mongolians attacked the Chinese because they are always eager for war.,they,"0: The Mongolians, 1: the Chinese",0,0
331,The Mongolians attacked the Chinese because they are pacifists.,they,"0: The Mongolians, 1: the Chinese",1,0
332,"Jupiter is bigger than the Earth, but it is lighter due to being mostly gas.",it,"0: Jupiter, 1: the Earth",0,0
333,"Jupiter is bigger than the Earth, but it is heavier due to being solid.",it,"0: Jupiter, 1: the Earth",1,0
334,Brick is better than clay for building houses because they are much stronger building materials.,they,"0: Brick, 1: clay",0,0
335,Brick is better than clay for building houses because they become weak from water.,they,"0: Brick, 1: clay",1,0
336,"The Dallas Cowboys are more successful as a franchise than the Saints because they are considered ""America's Team"".",they,"0: The Dallas Cowboys, 1: the Saints",0,0
337,The Dallas Cowboys are more successful as a franchise than the Saints because they do not have the same amount of market value.,they,"0: The Dallas Cowboys, 1: the Saints",1,0
338,The US government declared war on Iraq because they were responding to their attack on US soil.,they,"0: The US government, 1: Iraq",0,0
339,The US government declared war on Iraq because they attacked on US soil.,they,"0: The US government, 1: Iraq",1,1
340,The Home Owners Association denied the request by the Pittsburg family for a new shed since they failed to pay the annual fee.,they,"0: The Home Owners Association, 1: the Pittsburg family",1,1
341,The Home Owners Association denied the request by the Pittsburg family for a new shed since they felt it would not be good for the community.,they,"0: The Home Owners Association, 1: the Pittsburg family",0,0
342,Fleece feels better than cotton since they are much softer.,they,"0: Fleece, 1: cotton",0,0
343,Fleece feels better than cotton since they are of worse quality.,they,"0: Fleece, 1: cotton",1,1
344,"The Police feared allowing the protesters to organize, so they denied their ability to gather.",they,"0: The Police, 1: the protesters",0,0
345,"The Police feared allowing the protesters to organize, but they decided to organize anyway.",they,"0: The Police, 1: the protesters",1,1
346,The government revoked the ability for oil companies to drill in the United States since they are trying to protect the environment.,they,"0: The government, 1: oil companies",0,0
347,The government revoked the ability for oil companies to drill in the United States since they are trying to drill for more oil reserves.,they,"0: The government, 1: oil companies",1,1
348,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,they,"0: The Military Police, 1: the army recruits",1,1
349,The Military Police threw the army recruits in the brig since they were enforcing the rules of being in the army.,they,"0: The Military Police, 1: the army recruits",0,0
350,Harvey Dent blames the Batman for losing his love because he did not save her.,he,"0: Harvey Dent, 1: the Batman",1,0
351,Harvey Dent blames the Batman for losing his love because he was saved instead of his girlfriend.,he,"0: Harvey Dent, 1: the Batman",0,0
352,"Intel performs better than AMD in the processing market, but they do not do as well in the graphics market.",they,"0: Intel, 1: AMD",0,0
353,"Intel Performs better than AMD in the processing market, but they are more successful in the graphics market instead.",they,"0: Intel, 1: AMD",1,1
354,"The football players went on strike against the NFL organization, but they will play again when their demands are met.",they,"0: The football players, 1: the NFL organization",0,0
355,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.",they,"0: The football players, 1: the NFL organization",1,0
356,Disney World offers a much wider array of rides than Six Flags since they have a much larger budget due to their merchandising.,they,"0: Disney World, 1: Six Flags",0,0
357,Disney World offers a much wider array of rides than Six Flags since they are more limited on budget due to not having other sources of revenue.,they,"0: Disney World, 1: Six Flags",1,0
358,South Korea does not like North Korea because they are constantly threatening their peace.,they,"0: South Korea, 1: North Korea",1,1
359,South Korea does not like North Korea because they are always forced to defend their peace.,they,"0: South Korea, 1: North Korea",0,0
360,The prosecutor viciously attacked the defendants since they are trying to convict them of the crime.,they,"0: The prosecutor, 1: the defendants",0,1
361,The prosecutor viciously attacked the defendants since they are trying to convict their client of a crime.,they,"0: The prosecutor, 1: the defendants",1,1
362,The ruling class treats the citizens poorly because they are superior.,they,"0: The ruling class, 1: the citizens",0,0
363,The ruling class treats the citizens poorly because they are inferior.,they,"0: The ruling class, 1: the citizens",1,0
364,"Bill Gates is similar to Steve Jobs, but he is the previous CEO of Microsoft.",he,"0: Bill Gates, 1: Steve Jobs",0,0
365,"Bill Gates is similar to Steve Jobs, but he is the previous CEO of Apple.",he,"0: Bill Gates, 1: Steve Jobs",1,1
366,"Bill Clinton speaks better than George Bush, since he is a practiced orator.",he,"0: Bill Clinton, 1: George Bush",0,0
367,"Bill Clinton speaks better than George Bush, since he is not a practiced orator.",he,"0: Bill Clinton, 1: George Bush",1,0
368,Federer consistently beat Nadal since he was the better tennis player.,he,"0: Federer, 1: Nadal",0,0
369,Federer consistently beat Nadal since he was the worse tennis player.,he,"0: Federer, 1: Nadal",1,0
370,"Internet Explorer believes they have less security holes than Firefox, but they conducted the tests themselves.",they,"0: Internet Explorer, 1: Firefox",0,0
371,"Internet Explorer believes they have less security holes than Firefox, but they do not trust Microsoft's test results.",they,"0: Internet Explorer, 1: Firefox",1,0
372,President Clinton pardoned Roger Clinton because he wanted to free his half-brother.,he,"0: President Clinton, 1: Roger Clinton",0,0
373,President Clinton pardoned Roger Clinton because he was the president's half-brother.,he,"0: President Clinton, 1: Roger Clinton",1,0
374,Sony recently locked 90000 users from their accounts because they had been been compromised.,they,"0: Sony, 1: 90000 users",1,1
375,Sony recently locked 90000 users from their accounts because they had hackers compromise their customer's information.,they,"0: Sony, 1: 90000 users",0,0
376,Harley hides from Dyna because she is afraid of her.,she,"0: Harley, 1: Dyna",0,0
377,Harley hides from Dyna because she is scary.,she,"0: Harley, 1: Dyna",1,1
378,Toyota has the luxury brand Lexus: they are built for the rich.,they,"0: Lexus, 1: Toyota",0,0
379,"Toyota has the luxury brand Lexus, although they typically sell for the average consumer.",they,"0: Lexus, 1: Toyota",1,1
380,"Batman constantly tries to arrest the Joker, but he is also a vigilante.",he,"0: Batman, 1: the Joker",0,0
381,"Batman constantly tried to arrest the Joker, but he always manages to get out.",he,"0: Batman, 1: the Joker",1,0
382,"Netflix recently split their DVD service to site Qwikster, but they quickly removed the move due to public backlash.",they,"0: Netflix, 1: Qwikster",0,0
383,"Netflix recently split their DVD service to site Qwikster, but they had a short lived life for the site.",they,"0: Netflix, 1: Qwikster",1,0
384,"Canada is bigger than the United Kingdom, but they do not have the population to back it up.",they,"0: Canada, 1: the United Kingdom",0,0
385,"Canada is bigger than the United Kingdom, but they have a much larger population.",they,"0: Canada, 1: the United Kingdom",1,1
386,Gamers are generally perceived as nerds compared to athletes since they are stereotypically anti-social.,they,"0: Gamers, 1: athletes",0,0
387,Gamers are generally perceived as nerds compared to athletes since they are stereotypically social and in good shape.,they,"0: Gamers, 1: athletes",1,0
388,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he considers that being number two is still a huge achievement.",he,"0: Ray William Johnson, 1: NigaHiga",1,0
389,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.",he,"0: Ray William Johnson, 1: NigaHiga",0,0
390,The management provided bonuses to the employees since they wanted to keep their workers happy at the company.,they,"0: The management, 1: the employees",0,0
391,The management provided bonuses to the employees since they need to be kept happy to stay productive.,they,"0: The management, 1: the employees",1,1
392,The disease center quarantined the people since they were afraid of the outbreak spreading.,they,"0: The disease center, 1: the people",0,1
393,The disease center quarantined the people because they may be infected.,they,"0: The disease center, 1: the people",1,1
394,The security team locked the scientists inside the building because they had to keep confidential information inside.,they,"0: The security team, 1: the scientists",0,0
395,The security team locked the scientists inside the building since they had access to confidential materials that need to be kept secret.,they,"0: The security team, 1: the scientists",1,1
396,The FDA revoked the medical licenses of corrupt doctors since they enforce strict medical guidelines.,they,"0: The FDA, 1: corrupt doctors",0,0
397,The FDA revoked the medical licenses of corrupt doctors because they have been improperly issuing drugs.,they,"0: The FDA, 1: corrupt doctors",1,1
398,Christian Bale once lost his temper at the man holding his lighting because he has a short temper.,he,"0: Christian Bale, 1: the man",0,0
399,"Christian Bale once lost his temper at the man holding his lighting, but he did not do anything that earned getting yelled at.",he,"0: Christian Bale, 1: the man",1,0
400,Andrea threw a promotion party in honor of Lindsay since she recently got promoted.,she,"0: Andrea, 1: Lindsay",1,1
401,Andrea threw a promotion party in honor of Lindsay because she wanted to do something special for her.,she,"0: Andrea, 1: Lindsay",0,0
402,Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.,he,"0: Michael Phelps, 1: Judge Louis",0,0
403,Michael Phelps was fined by Judge Louis because he has to uphold federal law.,he,"0: Michael Phelps, 1: Judge Louis",1,0
404,Lloyd traded his truck to Roger for his motorcycle since he wanted to have a truck.,he,"0: Lloyd, 1: Roger",1,0
405,Lloyd traded his truck to Roger for his motorcycle since he preferred a small vehicle.,he,"0: Lloyd, 1: Roger",0,0
406,The hotel staff tended to the royal family since they needed to keep them satisfied as occupants.,they,"0: The hotel staff, 1: the royal family",0,0
407,"The hotel staff tended to the royal family, however, they felt the service was unsatisfactory.",they,"0: The hotel staff, 1: the royal family",1,0
