,text,pronoun,candidate,label,pred
244,"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.",it,"0: The lake, 1: The ocean beach",1,1
245,"Coonan only knew Featherstone casually, but he gave him his handgun without question.",he,"0: Coonan, 1: Featherstone",0,0
246,"The British not only advocated for the Native Americans, but they painted them.",they,"0: The British, 1: the Native Americans",0,0
247,The chef held the waiter so that he would not flee.,he,"0: The chef, 1: the waiter",1,1
248,"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.",she,"0: Beth, 1: Sally",0,0
249,"Dumbledore covers up for Harry, but he escapes as Fudge orders his arrest.",his,"0: Dumbledore, 1: Harry",1,0
250,Jace loves Jesus because he tasted his goodness.,he,"0: Jace, 1: Jesus",0,0
251,Killer Shrike was right behind Hobgoblin when he led his forces into battle against the Goblin King's Goblin Nation.,he,"0: Hobgoblin, 1: Killer Shrike",0,0
252,Yue is now arrested by Melinda but she manages to get bail.,she,"0: Yue, 1: Melinda",0,0
253,"Barbara told Melissa to say no more, until she could speak to Krausert herself.",she,"0: Barbara, 1: Melissa",0,0
254,"The alter boy assisted Knight Mordron in his mission, but he did not want his help.",he,"0: The alter boy, 1: Knight Mordron",1,1
255,"Liana quickly becomes enamoured with Abby, but she subtly resists her sexual innuendos to ensure that her mission is not compromised.",her,"0: Liana, 1: Abby",0,1
256,Leona served Patricia well until the death of her mother meant that finances became pretty tight.,her,"0: Leona, 1: Patricia",0,1
257,The ruling class treats the citizens poorly because they are superior.,they,"0: The ruling class, 1: the citizens",0,0
258,"Ann goes to the cellar looking for Belle, but Freudstein decapitates her after slashing her throat.",her,"0: Ann, 1: Belle",0,0
259,The fish ate the worm. It was hungry.,It,"0: The fish, 1: The worm",0,0
260,The student couldn't understand the teacher because he wasn't paying attention.,he,"0: The student, 1: the teacher",0,0
261,"Joseph did not defeat William in the match, so he paid $100.",he,"0: Joseph, 1: William",0,0
262,"Henry appears to have been uncertain what to do with Rhys, but after a few weeks he decided to free him and allow him to rule Cantref Mawr.",him,"0: Henry, 1: Rhys",0,1
263,Angered Manfred then decides to kill Ivan but accidentally kills his own daughter.,his,"0: Ivan, 1: Angered Manfred",1,1
264,"Captain America lost a good friend, Michael, because he was killed in an accident.",he,"0: Captain America, 1: Michael",1,1
265,Nelson punched Milhouse but he was not caught.,he,"0: Nelson, 1: Milhouse",0,0
266,Lily gave Amber a hug because she was sad.,she,"0: Lily, 1: Amber",1,1
267,"Priya tries to impress Annie, but she prefers the handsome Hurst and promises to come to him that night.",she,"0: Annie, 1: Priya",0,0
268,"The older students were bullying the younger ones, so we punished them.",them,"0: The older students, 1: The younger students",0,0
269,Aidan later finds Chris to see if he is okay and he offers to sneak him back into the hospital.,he,"0: Aidan, 1: Chris",1,0
270,"Sister Pete insists on counselling Dr. Margaret, but she ultimately suffers a mental breakdown.",she,"0: Dr. Margaret, 1: Sister Pete",1,0
271,"However, Keikeya refused to escape with Roslin after the breakout, fearing her break with the military could cause serious fractures within the fleet.",her,"0: Keikeya, 1: Roslin",0,1
272,Billy cried because Toby wouldn't accept his toy.,his,"0: Billy, 1: Toby",0,0
273,"Maxime attempts to reconcile with Vanessa, but she informs her that their relationship will never be serious.",she,"0: Maxime, 1: Vanessa",1,1
274,Chloe is nanny to Jane but she neglects her so she and Syd can have sex.,her,"0: Chloe, 1: Jane",0,1
275,"Patricia is very protective of Lynette because of her being shot in the arm at the store, and she wont let her go to the supermarket.",her,"0: Patricia, 1: Lynette",1,1
276,The Autobots try to stop the Decepticons since they want the world to live in peace.,they,"0: The Autobots, 1: the Decepticons",0,0
277,Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,He,"0: Fred, 1: My great-grandfather",0,0
278,"The Prince of Wales knighted William, so he gave his son the accolade with a sword.",he,"0: The Prince of Wales, 1: William",0,0
279,The girls ate the apples because they were hungry.,they,"0: The girls, 1: the apples",0,0
280,"Carlos becomes obsessed with Simon, but he suffers feelings of guilt since he is Rose's fianc.",he,"0: Carlos, 1: Simon",1,0
281,"Walter assured Oliver that even though Dru's conception was not planned, he loved him regardless and had no regrets over having him.",he,"0: Walter, 1: Oliver",0,0
282,"Sylvio tries to kill Jake again, but he is stopped by Tim.",he,"0: Sylvio, 1: Jake",1,0
283,"Mabel valliantly fought Bundy, but he was disqualified after clotheslining him out of the ring.",he,"0: Mabel, 1: Bundy",1,1
284,"Corday fatally stabbed Maya, though she did not attempt to flee.",she,"0: Corday, 1: Maya",0,0
285,"Dan walks away from Samuel and he tries running after him, but he trips and falls.",him,"0: Dan, 1: Samuel",0,0
286,The SWAT team moved in on the compound to prevent the terrorists from launching a deadly missile because they were trying to terrorize the global population.,they,"0: The SWAT team, 1: the terrorists",1,1
287,Richard blackmailed Senator Carson so that his rise to power would be secured.,his,"0: Richard, 1: Senator Carson",0,0
288,"If Keen touches an enemy, he immediately loses a life.",he,"0: an enemy, 1: Keen",0,1
289,The gym teachers trained the students because they wanted to teach them discipline.,they,"0: The gym teachers, 1: the students",0,0
290,"Controversial agent Rick Hauge has also worked for Martin, after he was introduced to him by Blackburn Rovers former teammate Morten Gamst Pedersen.",him,"0: Martin, 1: Controversial agent Rick Hauge",0,0
291,"Eventually, Mike finds that Jonnie was killed because he came close to finding the truth.",he,"0: Jonnie, 1: Mike",1,0
292,Adam proposes that Brody should be brought in to see if he can identify the mystery man.,he,"0: Adam, 1: Brody",1,1
293,"John was convicted and Hainer was acquitted, possibly because he had made a deal with Franc to sell out his friend.",he,"0: John, 1: Hainer",1,1
294,"Mark tried to sabotage Tom, but he got caught in the process.",he,"0: Mark, 1: Tom",1,0
295,"Dubuche is not half as bold as Claude and, although a painter, finds music to be his passion.",his,"0: Dubuche, 1: Claude",1,0
296,"Gluhak was naturally taller than Topi, but her hairstyle and high-heeled boots resulted in a considerable height discrepancy.",her,"0: Gluhak, 1: Topi",1,0
297,"As Ollie carried Tommy up the long winding steps, his legs ached.",his,"0: Ollie, 1: Tommy",0,0
298,"Pratap is miserable without Kushal, but he is too proud to ask him back.",he,"0: Kushal, 1: Pratap",0,1
299,Katherine knew where Simone was but she did not care to find her.,she,"0: Katherine, 1: Simone",0,0
300,Pete envies Martin because he is very successful.,he,"0: Pete, 1: Martin",1,1
301,"Santiago comes back with an attempt to win Jose Manuel back, but he is only faced by rejection.",he,"0: Santiago, 1: Jose Manuel",0,0
302,"Duncan broke up with Victor because of this, but did not explain his reasons for doing so.",his,"0: Duncan, 1: Victor",0,0
303,"Canada is bigger than the United Kingdom, but they do not have the population to back it up.",they,"0: Canada, 1: the United Kingdom",0,0
304,Jesus was taking care of Mackinnon when he was injured in the hospital.,he,"0: Jesus, 1: Mackinnon",1,1
305,Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos.,him,"0: Greenlee, 1: Juan Pablo",1,1
306,"Leo also approaches Namor, but he rejects the offer stating he is not a villain anymore.",he,"0: Leo, 1: Namor",1,1
307,"Jacky is surprised that Rachel does not come, and is even more surprised when she realizes that Higgins is not there either.",she,"0: Jacky, 1: Rachel",0,0
308,Mrs. Bowen is glad Angelina is staying but she doesnt seemed pleased with the reason.,she,"0: Angelina, 1: Mrs. Bowen",0,1
309,"The criminal shocked John, because he pulled out a gun.",he,"0: The criminal, 1: John",0,0
310,The Autobots try to stop the Decepticons since they want to destroy the world.,they,"0: The Autobots, 1: the Decepticons",1,1
311,"Nigel and his girlfriend leave ahead of Jenny and Vicky, so that they can prepare the farm for their arrival.",they,"0: Nigel and his girlfriend, 1: Jenny and Vicky",0,0
312,The Punishers interrogates prisoners and when finished they execute them via an electric chair-like molecular disintegrator.,they,"0: prisoners, 1: The Punishers",1,1
313,Bradley Branning asks Preeti out after Deano Wicks is unsuccessful in chatting her up.,her,"0: Preeti, 1: Bradley Branning",0,0
314,Raphaela likes Sterre but she's to shy to express her feelings about her.,she,"0: Raphaela, 1: Sterre",0,0
315,"Josie did not like Sarah, but she did not tell her.",she,"0: Josie, 1: Sarah",0,0
316,"Heisenberg becomes suspicious of Mike after he finds a photograph of Lori Shannon, Mike's former girlfriend.",he,"0: Heisenberg, 1: Mike",0,0
317,Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.,it,"0: The old house, 1: The new house",1,1
318,"During a game of tag, Ethan chased Luke because he was ""it"".",he,"0: Ethan, 1: Luke",0,0
319,The trophy doesn't fit into the brown suitcase because it is too large.,it,"0: the trophy, 1: the suitcase",0,0
320,"The boy lied to his father about the crime, but he still felt uneasy and was slowly overcome with guilt.",he,"0: The boy, 1: his father",0,0
321,The geology department petitioned the school board for money because they needed funding.,they,"0: The geology department, 1: the school board",0,0
322,"At first, Adam does not much care for Bill either, but he eventually wins his affections.",he,"0: Bill, 1: Adam",0,1
323,The clown smiled at the child and he cried.,he,"0: The clown, 1: the child",1,1
324,The violin fell off the table because someone knocked it off.,it,"0: The violin, 1: the table",0,0
325,Bob can beat Larry at arm wrestling because he is a toddler.,he,"0: Bob, 1: Larry",1,1
326,This book introduced Shakespeare to Goethe; it was a major influence on his writing.,his,"0: Shakespeare, 1: Goethe",1,1
327,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.",He,"0: Mark, 1: Pete",0,0
328,Harvey Dent blames the Batman for losing his love because he was saved instead of his girlfriend.,he,"0: Harvey Dent, 1: the Batman",0,0
329,"When Winifred threatens to kill Daniel if he does, Max drinks the potion.",he,"0: Winifred, 1: Daniel",1,1
330,The program could successfully parse the file because it was programmed well.,it,"0: The program, 1: the file",0,0
331,"Komamura has a close friendship with Kaname Tsen and is shocked when the latter defects from Soul Society, feeling that his friend has abandoned his morals.",his,"0: Komamura, 1: Kaname Tsen",1,1
332,Bill passed the gameboy to John because his turn was over.,his,"0: Bill, 1: John",0,0
333,Captain Picard tends to confide in Commander Riker since he wants to ensure he develops into a fine captain one day.,he,"0: Captain Picard, 1: Commander Riker",0,1
334,"Loretta grows close to Violetta and, although initially hesitant, forms a relationship with her.",her,"0: Loretta, 1: Violetta",1,1
335,"Sennacherib was probably not the first-born son of Sargon II, but he was groomed for royal succession and entrusted with administrative duties from an early age.",he,"0: Sennacherib, 1: Sargon II",0,0
336,The pen is mightier than the sword because it can only stab things.,it,"0: The pen, 1: the sword",1,0
337,The FDA revoked the medical licenses of corrupt doctors since they enforce strict medical guidelines.,they,"0: The FDA, 1: corrupt doctors",0,0
338,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.",his,"0: Souness, 1: Platini",0,0
339,"James invites Jordan to a three-on-three match but when he declines, he questions his loss of talent.",he,"0: Jordan, 1: James",1,0
340,"Carl borrowed a book from Richard, but the book was unreadable to him.",him,"0: Carl, 1: Richard",0,0
341,"Pringle tried to arrange to have Prince manumited, so he would have illegal freedom.",he,"0: Pringle, 1: Prince",0,1
342,Billy beat Tommy at Scrabble because that newbie had all the luck.,that newbie,"0: Billy, 1: Tommy",0,1
